ProductID,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,LocationType,OutletType,CustomerSegmentCode,SalesCategory
NCM31,Low Fat,0.0816559,Others,143.3154,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
NCM41,Low Fat,0.035626319,Health and Hygiene,93.112,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
NCM41,Low Fat,0.035711426,Health and Hygiene,93.612,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
NCM41,Low Fat,0.035728302,Health and Hygiene,95.212,OUT045,2002,Tier 2,Supermarket Type1,Blue,Low
NCM41,Low Fat,0.035801238,Health and Hygiene,92.612,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
NCM42,Low Fat,0.028365524,Household,110.0912,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
NCM42,Low Fat,0.02848169,Household,110.4912,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
NCM43,Low Fat,0.01938106,Others,164.321,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
NCM43,Low Fat,0.019459164,Others,161.621,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
NCM43,Low Fat,0.019471688,Others,164.821,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
NCM43,Low Fat,0.01950565,Others,163.921,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
NCM43,Low Fat,0.019554705,Others,162.421,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
NCM43,Low Fat,0.032597778,Others,163.621,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCM43,Low Fat,0.03409886,Others,162.621,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCM53,Low Fat,0.052040915,Health and Hygiene,105.728,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
NCM53,Low Fat,0.052121825,Health and Hygiene,104.828,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
NCM53,Low Fat,0.052146456,Health and Hygiene,104.628,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
NCM53,Low Fat,0.052252908,Health and Hygiene,105.728,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
NCM53,Low Fat,0.05233528,Health and Hygiene,108.128,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
NCM54,Low Fat,0.050692386,Household,125.6678,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
NCM54,Low Fat,0.05089667,Household,125.5678,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
NCM54,Low Fat,0.050929429,Household,129.1678,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
NCM54,LF,0.051146565,Household,127.3678,OUT018,2009,Tier 3,Supermarket Type2,Green,High
NCM54,Low Fat,0.08918772,Household,128.9678,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCM55,Low Fat,0.066726133,Others,185.8924,OUT046,1997,Tier 1,Supermarket Type1,Red,High
NCM55,Low Fat,0.066829875,Others,185.5924,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
NCM55,Low Fat,0.111685868,Others,184.7924,OUT010,1998,Tier 3,Grocery Store,Green,Low
NCN05,Low Fat,0.014456938,Health and Hygiene,184.795,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
NCN05,Low Fat,0.014459672,Health and Hygiene,181.895,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
NCN05,Low Fat,0.014482153,Health and Hygiene,182.295,OUT049,1999,Tier 1,Supermarket Type1,Red,High
NCN05,Low Fat,0.014488997,Health and Hygiene,183.795,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
NCN05,Low Fat,0.014518575,Health and Hygiene,182.195,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
NCN05,Low Fat,0.014541462,Health and Hygiene,184.495,OUT017,2007,Tier 2,Supermarket Type1,Red,High
NCN06,Low Fat,0.120396991,Household,163.4868,OUT013,1987,Tier 3,Supermarket Type1,Red,High
NCN06,Low Fat,0.120474481,Household,165.5868,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
NCN06,Low Fat,0.120497266,Household,162.2868,OUT046,1997,Tier 1,Supermarket Type1,Red,High
NCN06,Low Fat,0.121178848,Household,165.1868,OUT017,2007,Tier 2,Supermarket Type1,Red,High
NCN06,Low Fat,0.20168772,Household,162.8868,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCN07,Low Fat,0.03391645,Others,130.9284,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
NCN07,Low Fat,0.033938279,Others,132.5284,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
NCN07,Low Fat,0.033944698,Others,129.9284,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
NCN07,Low Fat,0.033997473,Others,129.9284,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
NCN07,Low Fat,0.034013539,Others,133.2284,OUT045,2002,Tier 2,Supermarket Type1,Green,High
NCN07,Low Fat,0.034082974,Others,130.9284,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
NCN07,Low Fat,0.056816465,Others,132.1284,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCN14,Low Fat,0.09147267,Others,184.6608,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCN14,Low Fat,0.091917786,Others,182.7608,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
NCN14,Low Fat,0.092060694,Others,183.7608,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
NCN14,Low Fat,0.092437711,Others,185.2608,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
NCN14,Low Fat,0.15385153,Others,185.1608,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCN14,Low Fat,0.160936178,Others,184.2608,OUT019,1985,Tier 1,Grocery Store,Blue,Low
NCN17,Low Fat,0.05489331,Health and Hygiene,101.9358,OUT013,1987,Tier 3,Supermarket Type1,Green,Low
NCN17,Low Fat,0.054928641,Health and Hygiene,101.7358,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
NCN17,Low Fat,0.054939029,Health and Hygiene,101.4358,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
NCN17,Low Fat,0.055162827,Health and Hygiene,100.3358,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
NCN18,Low Fat,0,Household,111.9544,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
NCN18,Low Fat,0.124110734,Household,111.7544,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
NCN18,Low Fat,0.124610886,Household,113.1544,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
NCN18,LF,0.124967595,Household,112.7544,OUT045,2002,Tier 2,Supermarket Type1,Red,High
NCN18,Low Fat,0.125222705,Household,113.3544,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
NCN19,Low Fat,0,Others,189.253,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
NCN19,Low Fat,0.012089479,Others,189.853,OUT013,1987,Tier 3,Supermarket Type1,Green,High
NCN19,Low Fat,0.01209726,Others,188.853,OUT035,2004,Tier 2,Supermarket Type1,Red,High
NCN19,Low Fat,0.012148836,Others,191.353,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
NCN19,Low Fat,0.012167988,Others,190.253,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
NCN19,Low Fat,0.021184746,Others,189.553,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCN26,Low Fat,0,Household,119.0808,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
NCN26,LF,0.028674471,Household,115.1808,OUT035,2004,Tier 2,Supermarket Type1,Red,High
NCN26,Low Fat,0.028679894,Household,115.1808,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
NCN26,Low Fat,0.028738058,Household,117.1808,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
NCN26,LF,0.048004263,Household,117.5808,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCN29,Low Fat,0,Health and Hygiene,47.8034,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
NCN29,Low Fat,0.012141036,Health and Hygiene,48.7034,OUT045,2002,Tier 2,Supermarket Type1,Blue,Low
NCN29,Low Fat,0.012184999,Health and Hygiene,50.3034,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
NCN29,Low Fat,0.020280476,Health and Hygiene,49.1034,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCN29,Low Fat,0.021214364,Health and Hygiene,48.2034,OUT019,1985,Tier 1,Grocery Store,Blue,Low
NCN30,LF,0.016910914,Household,96.641,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
NCN30,Low Fat,0.016979063,Household,97.441,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
NCN30,Low Fat,0.016989991,Household,98.541,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
NCN30,LF,0.016993204,Household,95.741,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
NCN30,Low Fat,0.017062427,Household,98.141,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
NCN30,Low Fat,0.02844314,Household,98.141,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCN41,Low Fat,0.052165855,Health and Hygiene,125.073,OUT013,1987,Tier 3,Supermarket Type1,Green,Low
NCN41,Low Fat,0.052209303,Health and Hygiene,122.373,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
NCN41,Low Fat,0.052421981,Health and Hygiene,123.773,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
NCN41,Low Fat,0.087387669,Health and Hygiene,125.073,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCN41,Low Fat,0.091411749,Health and Hygiene,121.373,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCN42,Low Fat,0,Household,145.6418,OUT013,1987,Tier 3,Supermarket Type1,Green,High
NCN42,Low Fat,0.014153743,Household,145.6418,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCN42,Low Fat,0.014222617,Household,148.9418,OUT046,1997,Tier 1,Supermarket Type1,Red,High
NCN42,Low Fat,0.014251461,Household,148.6418,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
NCN42,Low Fat,0.014280554,Household,148.0418,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
NCN43,Low Fat,0,Others,123.773,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
NCN43,Low Fat,0.006727008,Others,125.173,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCN43,Low Fat,0.006754117,Others,122.173,OUT013,1987,Tier 3,Supermarket Type1,Red,High
NCN43,Low Fat,0.006770252,Others,124.473,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
NCN43,Low Fat,0.011314423,Others,122.973,OUT010,1998,Tier 3,Grocery Store,Green,Low
NCN43,Low Fat,0.011835436,Others,121.373,OUT019,1985,Tier 1,Grocery Store,Green,Low
NCN53,Low Fat,0.030208465,Health and Hygiene,35.4874,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
NCN53,Low Fat,0.030330202,Health and Hygiene,35.4874,OUT013,1987,Tier 3,Supermarket Type1,Green,Low
NCN53,LF,0.030349723,Health and Hygiene,37.0874,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
NCN53,Low Fat,0.030479118,Health and Hygiene,33.2874,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
NCN53,Low Fat,0.030527166,Health and Hygiene,33.5874,OUT017,2007,Tier 2,Supermarket Type1,Green,Low
NCN53,Low Fat,0.050808821,Health and Hygiene,33.6874,OUT010,1998,Tier 3,Grocery Store,Green,Low
NCN53,Low Fat,0.053148497,Health and Hygiene,36.3874,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCN54,Low Fat,0.021322439,Household,79.1328,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
NCN54,Low Fat,0.021326471,Household,76.1328,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
NCN54,Low Fat,0.021369722,Household,75.8328,OUT045,2002,Tier 2,Supermarket Type1,Blue,Low
NCN54,Low Fat,0.021413346,Household,76.2328,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
NCN54,Low Fat,0.021447102,Household,76.3328,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
NCN55,LF,0,Others,242.3538,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
NCN55,Low Fat,0.059582996,Others,238.8538,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
NCN55,Low Fat,0.059611153,Others,238.3538,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
NCN55,Low Fat,0.059732844,Others,241.2538,OUT018,2009,Tier 3,Supermarket Type2,Red,High
NCN55,Low Fat,0.059827007,Others,239.2538,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
NCO02,Low Fat,0,Others,65.0142,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
NCO02,Low Fat,0.073012871,Others,67.5142,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
NCO02,Low Fat,0.073354286,Others,66.8142,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
NCO02,Low Fat,0.073516952,Others,65.9142,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
NCO02,Low Fat,0.07366703,Others,66.2142,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
NCO02,Low Fat,0.073783159,Others,66.0142,OUT017,2007,Tier 2,Supermarket Type1,Green,Low
NCO05,Low Fat,0.046333982,Health and Hygiene,97.2384,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCO05,Low Fat,0.046520703,Health and Hygiene,97.7384,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
NCO05,Low Fat,0.046559448,Health and Hygiene,100.5384,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
NCO05,Low Fat,0.046631836,Health and Hygiene,98.4384,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
NCO05,Low Fat,0.046653872,Health and Hygiene,98.6384,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
NCO05,Low Fat,0.046749112,Health and Hygiene,100.4384,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
NCO05,Low Fat,0.046822808,Health and Hygiene,99.3384,OUT017,2007,Tier 2,Supermarket Type1,Green,High
NCO06,Low Fat,0.107507291,Household,34.8558,OUT027,1985,Tier 3,Supermarket Type3,Blue,Low
NCO06,Low Fat,0.107940533,Household,35.5558,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
NCO06,LF,0.108010006,Household,33.3558,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
NCO06,Low Fat,0.108030434,Household,32.4558,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
NCO06,Low Fat,0.108470504,Household,33.4558,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
NCO06,Low Fat,0.180820798,Household,35.9558,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCO07,Low Fat,0.009776268,Others,213.756,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
NCO07,Low Fat,0.009791467,Others,213.256,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
NCO07,Low Fat,0.009816092,Others,211.856,OUT018,2009,Tier 3,Supermarket Type2,Green,High
NCO07,Low Fat,0.017116983,Others,211.956,OUT019,1985,Tier 1,Grocery Store,Green,Low
NCO14,Low Fat,0.029500321,Household,46.2086,OUT027,1985,Tier 3,Supermarket Type3,Green,Low
NCO14,Low Fat,0.029619203,Household,43.6086,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
NCO14,Low Fat,0.029638267,Household,42.6086,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
NCO14,Low Fat,0.02981155,Household,45.2086,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
NCO14,Low Fat,0.049617765,Household,44.2086,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCO17,Low Fat,0,Health and Hygiene,120.644,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
NCO17,Low Fat,0.073024401,Health and Hygiene,121.844,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCO17,Low Fat,0.073379745,Health and Hygiene,118.244,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
NCO17,Low Fat,0.073493831,Health and Hygiene,118.344,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
NCO17,Low Fat,0.073678663,Health and Hygiene,120.944,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
NCO17,Low Fat,0.073794811,Health and Hygiene,121.444,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
NCO17,Low Fat,0.128478462,Health and Hygiene,117.944,OUT019,1985,Tier 1,Grocery Store,Green,Low
NCO18,Low Fat,0.024630755,Household,178.2686,OUT013,1987,Tier 3,Supermarket Type1,Green,High
NCO18,Low Fat,0.024646608,Household,177.4686,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
NCO18,Low Fat,0.024651269,Household,179.5686,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
NCO18,Low Fat,0.024701262,Household,176.8686,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
NCO18,Low Fat,0.024790707,Household,177.5686,OUT017,2007,Tier 2,Supermarket Type1,Green,High
NCO26,Low Fat,0.076791671,Household,116.4492,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
NCO26,Low Fat,0.076841095,Household,117.5492,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
NCO26,Low Fat,0.076855628,Household,116.0492,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
NCO26,Low Fat,0.076975118,Household,116.6492,OUT049,1999,Tier 1,Supermarket Type1,Red,High
NCO26,Low Fat,0.077011493,Household,117.3492,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
NCO26,Low Fat,0.077290355,Household,116.9492,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
NCO29,Low Fat,0.032099989,Health and Hygiene,164.1526,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCO29,Low Fat,0.032229348,Health and Hygiene,163.2526,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
NCO29,Low Fat,0.032250092,Health and Hygiene,164.0526,OUT035,2004,Tier 2,Supermarket Type1,Red,High
NCO29,Low Fat,0.032306341,Health and Hygiene,166.3526,OUT049,1999,Tier 1,Supermarket Type1,Blue,Low
NCO29,Low Fat,0.032321608,Health and Hygiene,165.6526,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
NCO29,Low Fat,0.032387589,Health and Hygiene,164.3526,OUT018,2009,Tier 3,Supermarket Type2,Blue,High
NCO29,Low Fat,0.032438645,Health and Hygiene,163.0526,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
NCO30,Low Fat,0.015711807,Household,181.8608,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
NCO30,Low Fat,0.01572192,Household,185.6608,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
NCO30,Low Fat,0.015749341,Household,182.2608,OUT049,1999,Tier 1,Supermarket Type1,Green,High
NCO30,Low Fat,0.015756784,Household,185.0608,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
NCO30,Low Fat,0.01581384,Household,183.2608,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
NCO30,Low Fat,0.027532258,Household,185.0608,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCO41,Low Fat,0.018757586,Health and Hygiene,96.9384,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
NCO41,Low Fat,0.018845298,Health and Hygiene,96.7384,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
NCO41,Low Fat,0.018848862,Health and Hygiene,96.7384,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
NCO41,Low Fat,0.018887088,Health and Hygiene,98.8384,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
NCO41,Low Fat,0.018955479,Health and Hygiene,100.1384,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
NCO41,Low Fat,0.031549131,Health and Hygiene,99.0384,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCO42,Low Fat,0.024536199,Household,144.6102,OUT027,1985,Tier 3,Supermarket Type3,Green,High
NCO42,LF,0.024650932,Household,146.0102,OUT035,2004,Tier 2,Supermarket Type1,Red,High
NCO42,Low Fat,0.024693927,Household,144.1102,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
NCO42,Low Fat,0.024705597,Household,145.1102,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
NCO42,Low Fat,0.024756031,Household,146.7102,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
NCO42,Low Fat,0.024795057,Household,147.4102,OUT017,2007,Tier 2,Supermarket Type1,Green,High
NCO43,LF,0,Others,103.1016,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
NCO43,Low Fat,0.047059016,Others,100.1016,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
NCO43,Low Fat,0.04709821,Others,101.3016,OUT046,1997,Tier 1,Supermarket Type1,Red,High
NCO43,Low Fat,0.047290068,Others,100.5016,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
NCO43,Low Fat,0.047364617,Others,100.0016,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
NCO53,Low Fat,0,Health and Hygiene,182.1608,OUT049,1999,Tier 1,Supermarket Type1,Green,High
NCO53,Low Fat,0.174336148,Health and Hygiene,184.0608,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCO53,Low Fat,0.175898114,Health and Hygiene,183.7608,OUT018,2009,Tier 3,Supermarket Type2,Green,High
NCO53,Low Fat,0.176175402,Health and Hygiene,184.0608,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
NCO54,Low Fat,0.014205168,Household,56.7614,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
NCO54,Low Fat,0.014262413,Household,57.1614,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
NCO54,LF,0.014274292,Household,55.6614,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
NCO54,Low Fat,0.014296484,Household,53.7614,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
NCO54,Low Fat,0.01430324,Household,57.2614,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
NCO54,Low Fat,0.014332439,Household,57.1614,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
NCO54,Low Fat,0.014355033,Household,55.4614,OUT017,2007,Tier 2,Supermarket Type1,Green,Low
NCO54,low fat,0.024992442,Household,53.6614,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCO55,Low Fat,0.090596378,Others,106.6938,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
NCO55,Low Fat,0.091221855,Others,105.5938,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
NCO55,LF,0.091408076,Others,108.9938,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
NCO55,Low Fat,0.152377658,Others,108.1938,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCO55,Low Fat,0.159394437,Others,105.6938,OUT019,1985,Tier 1,Grocery Store,Red,Low
NCP02,Low Fat,0.044591774,Household,59.6562,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
NCP02,Low Fat,0.044771473,Household,58.2562,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
NCP02,Low Fat,0.044991294,Household,59.2562,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
NCP02,Low Fat,0.075000682,Household,61.0562,OUT010,1998,Tier 3,Grocery Store,Red,Low
NCP05,Low Fat,0,Health and Hygiene,153.3024,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
NCP05,Low Fat,0,Health and Hygiene,150.3024,OUT018,2009,Tier 3,Supermarket Type2,Blue,High
NCP05,Low Fat,0.025164132,Health and Hygiene,152.6024,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCP05,Low Fat,0.025281802,Health and Hygiene,152.0024,OUT035,2004,Tier 2,Supermarket Type1,Red,High
NCP05,Low Fat,0.025286583,Health and Hygiene,151.8024,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
NCP05,Low Fat,0.025325897,Health and Hygiene,150.9024,OUT049,1999,Tier 1,Supermarket Type1,Red,High
NCP05,Low Fat,0.025429614,Health and Hygiene,151.7024,OUT017,2007,Tier 2,Supermarket Type1,Green,High
NCP05,Low Fat,0.042324556,Health and Hygiene,150.9024,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCP06,Low Fat,0.039055756,Household,152.3366,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
NCP06,LF,0.039238384,Household,152.8366,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
NCP06,Low Fat,0.039245805,Household,151.4366,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
NCP06,Low Fat,0.039306822,Household,150.7366,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
NCP06,Low Fat,0.039405676,Household,149.8366,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
NCP06,Low Fat,0.039467795,Household,151.7366,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
NCP06,Low Fat,0.065689432,Household,149.7366,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCP14,Low Fat,0.110197977,Household,104.2306,OUT013,1987,Tier 3,Supermarket Type1,Red,High
NCP14,Low Fat,0.110739031,Household,103.3306,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
NCP14,Low Fat,0.110913601,Household,106.3306,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
NCP17,Low Fat,0,Health and Hygiene,65.3168,OUT010,1998,Tier 3,Grocery Store,Blue,Low
NCP17,Low Fat,0.027580163,Health and Hygiene,62.2168,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
NCP17,Low Fat,0.027714371,Health and Hygiene,65.6168,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
NCP17,Low Fat,0.02775746,Health and Hygiene,62.5168,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
NCP17,Low Fat,0.027827268,Health and Hygiene,65.6168,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
NCP18,Low Fat,0.028459761,Household,149.9708,OUT027,1985,Tier 3,Supermarket Type3,Red,High
NCP18,Low Fat,0.028592842,Household,151.0708,OUT035,2004,Tier 2,Supermarket Type1,Red,High
